Ticker,Date/Time,Open,High,Low,Close,Volume,prevclose,rsi,ema5,ema10,hma5,hma7,hma9,adx,pdi,mdi,atr
NIFTY,16/8/1991,512.22,512.22,512.22,512.22,0,507.37,74.05,504.55,498.21,513.87,512.79,507.86,39.67,74.05,25.95,6.19
NIFTY,19/8/1991,518.11,518.11,518.11,518.11,0,512.22,75.8,509.07,501.83,519.5,519.09,515.08,40.52,75.8,24.2,6.16
NIFTY,20/8/1991,508.99,508.99,508.99,508.99,0,518.11,68.17,509.04,503.13,515.6,517.69,517.53,40.23,68.17,31.83,6.45
NIFTY,21/8/1991,509.19,509.19,509.19,509.19,0,508.99,68.24,509.09,504.23,508.91,512.79,516.32,39.96,68.24,31.76,5.83
NIFTY,22/8/1991,520.93,520.93,520.93,520.93,0,509.19,72.38,513.04,507.27,515.4,514.89,516.67,40.3,72.38,27.62,6.42
NIFTY,23/8/1991,535.32,535.32,535.32,535.32,0,520.93,76.44,520.46,512.37,532.82,527.59,523,41.2,76.44,23.56,7.22
NIFTY,26/8/1991,545.66,545.66,545.66,545.66,0,535.32,78.84,528.86,518.42,549,543.98,534.87,42.38,78.84,21.16,7.53
NIFTY,27/8/1991,536.95,536.95,536.95,536.95,0,545.66,72.16,531.56,521.79,547.76,548.87,543.5,42.52,72.16,27.84,7.65
NIFTY,28/8/1991,540.32,540.32,540.32,540.32,0,536.95,73.11,534.48,525.16,541.49,546.69,547.53,42.78,73.11,26.89,7.22
NIFTY,30/8/1991,531.97,531.97,531.97,531.97,0,540.32,67.01,533.64,526.4,534.8,539.12,544.66,42.16,67.01,32.99,7.33
NIFTY,3/9/1991,524.73,524.73,524.73,524.73,0,531.97,62.17,530.67,526.09,525.08,529.14,537,40.88,62.17,37.83,7.32
NIFTY,4/9/1991,521.8,521.8,521.8,521.8,0,524.73,60.28,527.71,525.31,518.8,520.77,528.18,39.43,60.28,39.72,6.88
NIFTY,5/9/1991,533.53,533.53,533.53,533.53,0,521.8,64.89,529.65,526.81,526.06,523.2,524.86,38.74,64.89,35.11,7.37
NIFTY,6/9/1991,533.56,533.56,533.56,533.56,0,533.53,64.91,530.96,528.04,534.91,530.26,526.38,38.1,64.91,35.09,6.63
NIFTY,10/9/1991,534.23,534.23,534.23,534.23,0,533.56,65.17,532.05,529.16,536.66,535.22,530.44,37.55,65.17,34.83,6.04
NIFTY,13/9/1991,548.77,548.77,548.77,548.77,0,534.23,70.45,537.62,532.73,545.35,543.67,538.34,37.79,70.45,29.55,6.89
NIFTY,16/9/1991,563.23,563.23,563.23,563.23,0,548.77,74.58,546.16,538.27,562.73,558.38,550.25,38.6,74.58,25.42,7.65
NIFTY,17/9/1991,554.31,554.31,554.31,554.31,0,563.23,68.25,548.88,541.19,565.09,564.8,559.06,38.45,68.25,31.75,7.77
NIFTY,18/9/1991,552.4,552.4,552.4,552.4,0,554.31,66.94,550.05,543.23,556.14,561.36,562.36,38.12,66.94,33.06,7.19
NIFTY,20/9/1991,540.54,540.54,540.54,540.54,0,552.4,59.32,546.88,542.74,543.54,549.55,557.06,36.73,59.32,40.68,7.65
NIFTY,24/9/1991,536.05,536.05,536.05,536.05,0,540.54,56.69,543.27,541.52,533.2,537.7,547.16,35.06,56.69,43.31,7.34
NIFTY,25/9/1991,536.17,536.17,536.17,536.17,0,536.05,56.75,540.9,540.55,531.36,531.51,538.22,33.52,56.75,43.25,6.62
NIFTY,26/9/1991,528.21,528.21,528.21,528.21,0,536.17,52.01,536.67,538.31,528.34,527.09,530.56,31.42,52.01,47.99,6.75
NIFTY,27/9/1991,549.32,549.32,549.32,549.32,0,528.21,61.25,540.89,540.31,539.43,535.3,532.2,30.78,61.25,38.75,8.19
NIFTY,30/9/1991,553.79,553.79,553.79,553.79,0,549.32,62.88,545.19,542.76,555.72,548.87,540.09,30.42,62.88,37.12,7.81
NIFTY,1/10/1991,548.39,548.39,548.39,548.39,0,553.79,59.61,546.26,543.78,556.13,555.29,547.95,29.62,59.61,40.39,7.57
NIFTY,3/10/1991,535.85,535.85,535.85,535.85,0,548.39,52.77,542.79,542.34,541.95,547.55,548.65,27.9,52.77,47.23,8.07
NIFTY,4/10/1991,525.72,525.72,525.72,525.72,0,535.85,47.98,537.1,539.32,525.28,532.2,540.8,26.2,47.98,52.02,8.28
NIFTY,7/10/1991,527.49,527.49,527.49,527.49,0,525.72,48.85,533.9,537.17,520.35,522.64,531.15,24.49,48.85,51.15,7.63
NIFTY,9/10/1991,510.57,510.57,510.57,510.57,0,527.49,41.65,526.12,532.33,512.47,512.49,519.31,23.93,41.65,58.35,8.55
NIFTY,10/10/1991,519.8,519.8,519.8,519.8,0,510.57,46.3,524.01,530.05,511.28,510.14,512.87,22.75,46.3,53.7,8.62
NIFTY,11/10/1991,524.17,524.17,524.17,524.17,0,519.8,48.4,524.07,528.98,520.63,515.5,512.48,21.36,48.4,51.6,8.2
NIFTY,14/10/1991,514.41,514.41,514.41,514.41,0,524.17,44.24,520.85,526.33,519.45,517.4,513.18,20.65,44.24,55.76,8.35
NIFTY,15/10/1991,512.23,512.23,512.23,512.23,0,514.41,43.35,517.97,523.77,512.17,514.14,513.18,20.13,43.35,56.65,7.74
NIFTY,16/10/1991,525.11,525.11,525.11,525.11,0,512.23,49.81,520.35,524.01,518.32,517.05,515.66,18.72,49.81,50.19,8.25
NIFTY,18/10/1991,526.76,526.76,526.76,526.76,0,525.11,50.59,522.49,524.51,528.08,524.35,520.09,17.46,50.59,49.41,7.59
NIFTY,21/10/1991,522.62,522.62,522.62,522.62,0,526.76,48.56,522.53,524.17,527.42,527.12,523.8,16.42,48.56,51.44,7.25
NIFTY,22/10/1991,529.74,529.74,529.74,529.74,0,522.62,52.12,524.93,525.18,528.09,529,527.62,15.55,52.12,47.88,7.23
NIFTY,23/10/1991,526.62,526.62,526.62,526.62,0,529.74,50.47,525.5,525.44,528.92,529.31,529.11,14.51,50.47,49.53,6.82
NIFTY,24/10/1991,531.39,531.39,531.39,531.39,0,526.62,52.92,527.46,526.52,530.44,530.91,530.7,13.89,52.92,47.08,6.62
NIFTY,29/10/1991,554.37,554.37,554.37,554.37,0,531.39,62.55,536.43,531.59,547.85,543.7,538.93,14.69,62.55,37.45,8.25
NIFTY,30/10/1991,547.86,547.86,547.86,547.86,0,554.37,58.88,540.24,534.55,557.24,553.73,547.24,14.91,58.88,41.12,8.08
NIFTY,31/10/1991,554.4,554.4,554.4,554.4,0,547.86,61.33,544.96,538.16,557.07,558.99,555.05,15.46,61.33,38.67,7.92
NIFTY,1/11/1991,559.59,559.59,559.59,559.59,0,554.4,63.21,549.84,542.05,560.53,561.94,560.87,16.25,63.21,36.79,7.65
NIFTY,5/11/1991,563.6,563.6,563.6,563.6,0,559.59,64.64,554.42,545.97,565.18,565.69,565.12,17.18,64.64,35.36,7.29
NIFTY,8/11/1991,561.35,561.35,561.35,561.35,0,563.6,63.16,556.73,548.77,565.14,566.48,567.11,17.83,63.16,36.84,6.78
NIFTY,11/11/1991,559,559,559,559,0,561.35,61.57,557.49,550.63,560.97,563.46,566.28,18.21,61.57,38.43,6.34
NIFTY,12/11/1991,555.8,555.8,555.8,555.8,0,559,59.38,556.93,551.57,556.2,558.69,562.87,18.25,59.38,40.62,6.03
NIFTY,13/11/1991,556.17,556.17,556.17,556.17,0,555.8,59.56,556.67,552.4,554.41,555.47,559,18.31,59.56,40.44,5.46
NIFTY,14/11/1991,561.11,561.11,561.11,561.11,0,556.17,61.97,558.15,553.99,558.4,557.04,557.81,18.71,61.97,38.03,5.41
NIFTY,15/11/1991,557.55,557.55,557.55,557.55,0,561.11,59.23,557.95,554.64,559.74,558.44,557.59,18.69,59.23,40.77,5.22
NIFTY,18/11/1991,556.4,556.4,556.4,556.4,0,557.55,58.33,557.43,554.96,557.12,557.77,557.47,18.55,58.33,41.67,4.82
NIFTY,19/11/1991,572.28,572.28,572.28,572.28,0,556.4,65.99,562.38,558.11,566.29,564.32,561.68,19.51,65.99,34.01,5.92
NIFTY,20/11/1991,569.63,569.63,569.63,569.63,0,572.28,63.88,564.8,560.2,574.16,571.18,566.75,20.1,63.88,36.12,5.6
NIFTY,22/11/1991,560.93,560.93,560.93,560.93,0,569.63,57.39,563.51,560.33,567.15,569.48,568.5,19.72,57.39,42.61,5.91
NIFTY,26/11/1991,552.26,552.26,552.26,552.26,0,560.93,51.75,559.76,558.87,553.86,559.18,564.28,18.56,51.75,48.25,6.18
NIFTY,27/11/1991,551.29,551.29,551.29,551.29,0,552.26,51.14,556.94,557.49,547.04,550.13,557.01,17.4,51.14,48.86,5.66
NIFTY,28/11/1991,549.92,549.92,549.92,549.92,0,551.29,50.25,554.6,556.11,546.78,546.18,550.43,16.19,50.25,49.75,5.23
NIFTY,29/11/1991,563.17,563.17,563.17,563.17,0,549.92,57.92,557.46,557.4,556.97,552.7,550.84,16.16,57.92,42.08,6.03
NIFTY,2/12/1991,563.45,563.45,563.45,563.45,0,563.17,58.06,559.45,558.5,566.22,561.53,555.6,16.16,58.06,41.94,5.46
NIFTY,3/12/1991,561.06,561.06,561.06,561.06,0,563.45,56.26,559.99,558.96,565.29,565.2,560.46,15.9,56.26,43.74,5.15
NIFTY,4/12/1991,559.31,559.31,559.31,559.31,0,561.06,54.91,559.76,559.03,560.77,563.26,562.66,15.47,54.91,45.09,4.81
NIFTY,5/12/1991,555.34,555.34,555.34,555.34,0,559.31,51.87,558.29,558.36,555.88,558.38,561.02,14.63,51.87,48.13,4.73
NIFTY,6/12/1991,561.97,561.97,561.97,561.97,0,555.34,56.23,559.52,559.01,557.98,558.1,560,14.47,56.23,43.77,4.92
NIFTY,9/12/1991,554.89,554.89,554.89,554.89,0,561.97,50.93,557.97,558.26,557.71,556.93,558,13.57,50.93,49.07,5.13
NIFTY,10/12/1991,550.49,550.49,550.49,550.49,0,554.89,47.91,555.48,556.85,551.36,552.92,554.88,12.9,47.91,52.09,5.06
NIFTY,11/12/1991,547.26,547.26,547.26,547.26,0,550.49,45.76,552.74,555.11,545.92,547.52,550.57,12.59,45.76,54.24,4.88
NIFTY,12/12/1991,540.64,540.64,540.64,540.64,0,547.26,41.64,548.71,552.48,540.17,541.27,544.75,12.88,41.64,58.36,5.05
NIFTY,16/12/1991,537.64,537.64,537.64,537.64,0,540.64,39.89,545.02,549.78,535.37,536,539.09,13.4,39.89,60.11,4.85
NIFTY,17/12/1991,533.57,533.57,533.57,533.57,0,537.64,37.58,541.2,546.83,531.9,531.61,533.89,14.22,37.58,62.42,4.77
NIFTY,18/12/1991,539.88,539.88,539.88,539.88,0,533.57,43.08,540.76,545.57,535.08,533.06,532.45,14.19,43.08,56.92,4.92
NIFTY,19/12/1991,551.91,551.91,551.91,551.91,0,539.88,51.81,544.48,546.72,548.02,543,537.4,13.44,51.81,48.19,5.63
NIFTY,20/12/1991,550.25,550.25,550.25,550.25,0,551.91,50.65,546.4,547.36,555.18,551.7,544.53,12.57,50.65,49.35,5.24
NIFTY,23/12/1991,560.45,560.45,560.45,560.45,0,550.25,56.99,551.08,549.74,560.43,559.75,553.6,12.67,56.99,43.01,5.73
NIFTY,24/12/1991,558.63,558.63,558.63,558.63,0,560.45,55.62,553.6,551.36,562.99,563.33,560.05,12.57,55.62,44.38,5.34
NIFTY,1/1/1992,572.82,572.82,572.82,572.82,0,558.63,63.08,560.01,555.26,570.41,570.36,567.42,13.54,63.08,36.92,6.23
NIFTY,2/1/1992,576.28,576.28,576.28,576.28,0,572.82,64.64,565.43,559.08,579.52,577.95,574.61,14.67,64.64,35.36,5.95
NIFTY,3/1/1992,584.29,584.29,584.29,584.29,0,576.28,68.02,571.72,563.67,586.35,585.82,582.3,16.19,68.02,31.98,6.16
NIFTY,6/1/1992,576.26,576.26,576.26,576.26,0,584.29,61.67,573.23,565.96,583.53,585.79,585.6,16.7,61.67,38.33,6.34
NIFTY,7/1/1992,574.46,574.46,574.46,574.46,0,576.26,60.31,573.64,567.5,575.75,580.34,584.28,16.98,60.31,39.69,5.89
NIFTY,8/1/1992,575.8,575.8,575.8,575.8,0,574.46,61,574.36,569.01,573.7,576,580.94,17.34,61,39,5.43
NIFTY,9/1/1992,581.06,581.06,581.06,581.06,0,575.8,63.66,576.59,571.2,578.47,577.37,579.3,18.05,63.66,36.34,5.42
NIFTY,13/1/1992,590.46,590.46,590.46,590.46,0,581.06,67.89,581.22,574.7,588.71,585.34,582.61,19.32,67.89,32.11,5.81
NIFTY,14/1/1992,591.86,591.86,591.86,591.86,0,590.46,68.48,584.76,577.82,595.41,592.96,588.21,20.58,68.48,31.52,5.37
NIFTY,15/1/1992,596.63,596.63,596.63,596.63,0,591.86,70.46,588.72,581.24,598.53,598.56,594.59,22.03,70.46,29.54,5.31
NIFTY,16/1/1992,591.4,591.4,591.4,591.4,0,596.63,65.59,589.61,583.09,595.95,597.96,597.4,22.68,65.59,34.41,5.3
NIFTY,17/1/1992,617.27,617.27,617.27,617.27,0,591.4,74.86,598.83,589.3,608.89,607.56,604.86,24.61,74.86,25.14,7.36
NIFTY,20/1/1992,617.65,617.65,617.65,617.65,0,617.27,74.96,605.1,594.46,623.59,619.27,613.59,26.42,74.96,25.04,6.66
NIFTY,21/1/1992,624.04,624.04,624.04,624.04,0,617.65,76.75,611.42,599.84,628.43,628.28,622.95,28.36,76.75,23.25,6.64
NIFTY,22/1/1992,631.32,631.32,631.32,631.32,0,624.04,78.62,618.05,605.56,633.46,634.45,631.44,30.42,78.62,21.38,6.7
NIFTY,23/1/1992,635.61,635.61,635.61,635.61,0,631.32,79.66,623.9,611.02,638.44,639.33,637.77,32.48,79.66,20.34,6.46
NIFTY,24/1/1992,632.34,632.34,632.34,632.34,0,635.61,76.6,626.72,614.9,637.23,639.63,640.49,33.96,76.6,23.4,6.14
NIFTY,27/1/1992,645.44,645.44,645.44,645.44,0,632.34,79.93,632.96,620.45,642.3,643.18,643.97,35.81,79.93,20.07,6.84
NIFTY,29/1/1992,658.92,658.92,658.92,658.92,0,645.44,82.66,641.61,627.45,657.69,654.41,651.17,37.92,82.66,17.34,7.5
NIFTY,30/1/1992,683.46,683.46,683.46,683.46,0,658.92,86.31,655.56,637.63,682.1,676.15,666.3,40.4,86.31,13.69,9.2
NIFTY,31/1/1992,684.93,684.93,684.93,684.93,0,683.46,86.49,665.35,646.23,695.96,692.89,682.47,42.73,86.49,13.51,8.43
NIFTY,3/2/1992,673.66,673.66,673.66,673.66,0,684.93,77.88,668.12,651.22,686.14,692.13,690.31,43.66,77.88,22.12,8.71
NIFTY,4/2/1992,676.15,676.15,676.15,676.15,0,673.66,78.39,670.8,655.75,675.73,683.87,690.32,44.59,78.39,21.61,8.09
NIFTY,5/2/1992,679.48,679.48,679.48,679.48,0,676.15,79.09,673.69,660.07,676.74,679.35,686.59,45.56,79.09,20.91,7.62
NIFTY,6/2/1992,685.43,685.43,685.43,685.43,0,679.48,80.31,677.6,664.68,683.78,682.27,685.01,46.64,80.31,19.69,7.45
NIFTY,7/2/1992,651.44,651.44,651.44,651.44,0,685.43,59.07,668.88,662.27,665.27,669.18,675.49,44.6,59.07,40.93,10.1
NIFTY,10/2/1992,681.49,681.49,681.49,681.49,0,651.44,67.3,673.09,665.76,664.42,667.1,671.86,43.89,67.3,32.7,12.1
NIFTY,12/2/1992,692.56,692.56,692.56,692.56,0,681.49,69.72,679.58,670.64,688.55,680.24,675.82,43.57,69.72,30.28,12
NIFTY,13/2/1992,697.85,697.85,697.85,697.85,0,692.56,70.83,685.67,675.58,703.41,697.13,686.38,43.43,70.83,29.17,11.32
NIFTY,17/2/1992,732.76,732.76,732.76,732.76,0,697.85,76.85,701.37,685.98,728.07,722.37,707.83,44.17,76.85,23.15,13.68
NIFTY,18/2/1992,722.79,722.79,722.79,722.79,0,732.76,72.26,708.51,692.67,738.73,736.43,725.16,44.19,72.26,27.74,13.31
NIFTY,19/2/1992,714.22,714.22,714.22,714.22,0,722.79,68.48,710.41,696.59,724.56,733.01,732.41,43.68,68.48,31.52,12.84
NIFTY,20/2/1992,730.37,730.37,730.37,730.37,0,714.22,71.51,717.06,702.73,724.04,729.72,735.12,43.63,71.51,28.49,13.17
NIFTY,21/2/1992,733.6,733.6,733.6,733.6,0,730.37,72.08,722.58,708.34,734.21,733.02,736.13,43.67,72.08,27.92,12.18
NIFTY,24/2/1992,744.89,744.89,744.89,744.89,0,733.6,74.06,730.01,714.99,745.12,742.82,740.88,43.99,74.06,25.94,12.09
NIFTY,26/2/1992,779.57,779.57,779.57,779.57,0,744.89,78.99,746.53,726.73,773.49,766.63,756.83,44.99,78.99,21.01,14.35
NIFTY,27/2/1992,810.57,810.57,810.57,810.57,0,779.57,82.24,767.88,741.97,813.21,802.83,784.08,46.38,82.24,17.76,16.01
NIFTY,28/2/1992,813.13,813.13,813.13,813.13,0,810.57,82.48,782.96,754.91,831.12,828.32,811.04,47.71,82.48,17.52,14.67
NIFTY,2/3/1992,982.3,982.3,982.3,982.3,0,813.13,91.09,849.41,796.26,938.96,918.4,879.4,50.17,91.09,8.91,30.12
NIFTY,3/3/1992,995.09,995.09,995.09,995.09,0,982.3,91.43,897.97,832.41,1040.84,1011.99,958.03,52.5,91.43,8.57,28.38
NIFTY,9/3/1992,1016.53,1016.53,1016.53,1016.53,0,995.09,91.99,937.49,865.88,1058.88,1065.46,1027.84,54.75,91.99,8.01,27.69
NIFTY,10/3/1992,951.17,951.17,951.17,951.17,0,1016.53,75.83,942.05,881.39,1000.94,1035.79,1047.03,54.53,75.83,24.17,31.46
NIFTY,11/3/1992,911.63,911.63,911.63,911.63,0,951.17,68.04,931.91,886.89,918.28,962.62,1014.42,53.21,68.04,31.96,32.26
NIFTY,12/3/1992,932.37,932.37,932.37,932.37,0,911.63,69.79,932.06,895.16,900.15,917.53,969.31,52.24,69.79,30.21,31.11
NIFTY,13/3/1992,941.52,941.52,941.52,941.52,0,932.37,70.56,935.22,903.59,926.67,914.65,937.75,51.44,70.56,29.44,28.92
NIFTY,16/3/1992,945.63,945.63,945.63,945.63,0,941.52,70.92,938.69,911.23,946.38,932.12,929.2,50.76,70.92,29.08,26.44
NIFTY,17/3/1992,927.49,927.49,927.49,927.49,0,945.63,67.05,934.95,914.19,938.5,935.72,928,49.57,67.05,32.95,25.61
NIFTY,18/3/1992,906.97,906.97,906.97,906.97,0,927.49,62.87,925.63,912.88,911.55,919.78,921.57,47.87,62.87,37.13,25.1
NIFTY,20/3/1992,940.47,940.47,940.47,940.47,0,906.97,66.54,930.57,917.89,919.65,920.27,921.45,46.81,66.54,33.46,25.94
NIFTY,24/3/1992,1061.29,1061.29,1061.29,1061.29,0,940.47,75.81,974.15,943.96,1022.55,992.97,962.76,47.15,75.81,24.19,35.43
NIFTY,25/3/1992,1100.13,1100.13,1100.13,1100.13,0,1061.29,77.93,1016.14,972.36,1125.65,1089.57,1032.4,47.77,77.93,22.07,35.77
NIFTY,27/3/1992,1096.95,1096.95,1096.95,1096.95,0,1100.13,77.33,1043.08,995.01,1143.85,1142.27,1097.78,48.27,77.33,22.67,32.51
NIFTY,30/3/1992,1201.04,1201.04,1201.04,1201.04,0,1096.95,82.15,1095.73,1032.47,1190.02,1195.69,1166.59,49.41,82.15,17.85,39.67
NIFTY,31/3/1992,1261.65,1261.65,1261.65,1261.65,0,1201.04,84.25,1151.04,1074.14,1275.36,1264.93,1234.53,50.78,84.25,15.75,41.76
NIFTY,2/4/1992,1275.51,1275.51,1275.51,1275.51,0,1261.65,84.69,1192.53,1110.75,1315.32,1315.82,1291.64,52.1,84.69,15.31,38.97
NIFTY,3/4/1992,1236.3,1236.3,1236.3,1236.3,0,1275.51,78,1207.12,1133.58,1280.72,1305.7,1313.28,52.38,78,22,38.99
NIFTY,6/4/1992,1171.34,1171.34,1171.34,1171.34,0,1236.3,68.37,1195.19,1140.45,1195.28,1237.05,1283.73,51.27,68.37,31.63,41.59
NIFTY,7/4/1992,1159.97,1159.97,1159.97,1159.97,0,1171.34,66.81,1183.45,1144,1138.87,1168.77,1228.13,50.01,66.81,33.19,38.57
NIFTY,8/4/1992,1242.84,1242.84,1242.84,1242.84,0,1159.97,71.84,1203.25,1161.97,1190.81,1177.53,1201.67,49.55,71.84,28.16,43
NIFTY,10/4/1992,1235.06,1235.06,1235.06,1235.06,0,1242.84,70.76,1213.85,1175.26,1248.63,1218.68,1203.97,48.98,70.76,29.24,39.48
NIFTY,13/4/1992,1203.06,1203.06,1203.06,1203.06,0,1235.06,66.32,1210.25,1180.31,1231.04,1229.55,1212.75,47.81,66.32,33.68,38.73
NIFTY,22/4/1992,1278.19,1278.19,1278.19,1278.19,0,1203.06,70.93,1232.9,1198.11,1251.49,1252.34,1237.74,47.39,70.93,29.07,42.37
NIFTY,23/4/1992,1280.92,1280.92,1280.92,1280.92,0,1278.19,71.08,1248.91,1213.16,1292.49,1282,1263.63,47.01,71.08,28.92,38.41
NIFTY,28/4/1992,1130.16,1130.16,1130.16,1130.16,0,1280.92,53.99,1209.32,1198.07,1197.45,1223.94,1240.78,44.23,53.99,46.01,49.64
NIFTY,29/4/1992,1065.64,1065.64,1065.64,1065.64,0,1130.16,48.61,1161.43,1173.99,1055.31,1106.59,1171.51,41.27,48.61,51.39,51.13
NIFTY,30/4/1992,1105.55,1105.55,1105.55,1105.55,0,1065.64,51.81,1142.8,1161.55,1036.81,1045.65,1102.81,38.58,51.81,48.19,50.01
NIFTY,6/5/1992,1011.11,1011.11,1011.11,1011.11,0,1105.55,44.71,1098.91,1134.2,1019.34,1005.67,1034.69,36.58,44.71,55.29,54.45
NIFTY,7/5/1992,1032.16,1032.16,1032.16,1032.16,0,1011.11,46.47,1076.66,1115.64,1000.08,991.58,998.28,34.47,46.47,53.53,51.11
NIFTY,11/5/1992,955.48,955.48,955.48,955.48,0,1032.16,41.31,1036.26,1086.52,964.47,958.34,963.49,33.25,41.31,58.69,53.67
NIFTY,12/5/1992,849.75,849.75,849.75,849.75,0,955.48,35.46,974.09,1043.47,860.55,880.42,905.08,32.95,35.46,64.54,58.87
NIFTY,13/5/1992,954.68,954.68,954.68,954.68,0,849.75,43.94,967.62,1027.33,871.3,866.96,878.75,31.46,43.94,56.06,63.48
NIFTY,14/5/1992,947.22,947.22,947.22,947.22,0,954.68,43.5,960.82,1012.76,941.44,901.83,879.71,30.14,43.5,56.5,57.88
NIFTY,18/5/1992,950.05,950.05,950.05,950.05,0,947.22,43.73,957.23,1001.36,961.65,941.8,903.89,28.89,43.73,56.27,52.37
NIFTY,19/5/1992,980.41,980.41,980.41,980.41,0,950.05,46.25,964.96,997.55,978.36,971.16,939.42,27.36,46.25,53.75,50.17
NIFTY,20/5/1992,979.91,979.91,979.91,979.91,0,980.41,46.21,969.94,994.34,990.43,988.42,967.76,25.94,46.21,53.79,45.2
NIFTY,22/5/1992,947.48,947.48,947.48,947.48,0,979.91,43.79,962.45,985.82,966.4,977.61,975.56,24.98,43.79,56.21,43.93
NIFTY,25/5/1992,937.11,937.11,937.11,937.11,0,947.48,43.01,954.01,976.97,935.22,949.63,965.69,24.19,43.01,56.99,40.57
NIFTY,26/5/1992,907.04,907.04,907.04,907.04,0,937.11,40.75,938.35,964.25,906.27,915.92,939.94,23.79,40.75,59.25,39.52
NIFTY,27/5/1992,863.42,863.42,863.42,863.42,0,907.04,37.66,913.37,945.92,863.56,873.79,900.75,23.85,37.66,62.34,39.93
NIFTY,28/5/1992,839.85,839.85,839.85,839.85,0,863.42,36.07,888.87,926.63,826.18,833.18,859.18,24.14,36.07,63.93,38.29
NIFTY,29/5/1992,826.16,826.16,826.16,826.16,0,839.85,35.14,867.96,908.37,809.23,807.17,824.05,24.53,35.14,64.86,35.83
NIFTY,1/6/1992,829.92,829.92,829.92,829.92,0,826.16,35.63,855.28,894.1,813.22,803.41,804.96,24.83,35.63,64.37,32.63
NIFTY,2/6/1992,867.55,867.55,867.55,867.55,0,829.92,40.48,859.37,889.28,848.77,830.43,812.57,24.42,40.48,59.52,33.13
NIFTY,3/6/1992,860.01,860.01,860.01,860.01,0,867.55,39.83,859.58,883.95,871.52,856.96,831.67,24.13,39.83,60.17,30.57
NIFTY,4/6/1992,830.05,830.05,830.05,830.05,0,860.01,37.28,849.74,874.15,848.17,853.25,841.69,24.22,37.28,62.72,30.51
NIFTY,5/6/1992,853.54,853.54,853.54,853.54,0,830.05,40.5,851.01,870.41,839.97,847.24,847.54,23.85,40.5,59.5,29.81
NIFTY,8/6/1992,858.61,858.61,858.61,858.61,0,853.54,41.2,853.54,868.26,855.19,851.59,851.07,23.4,41.2,58.8,27.33
NIFTY,9/6/1992,873.7,873.7,873.7,873.7,0,858.61,43.34,860.26,869.25,872.79,866.95,860.09,22.68,43.34,56.66,26.11
NIFTY,10/6/1992,867.61,867.61,867.61,867.61,0,873.7,42.67,862.71,868.95,876.96,874.85,868.7,22.11,42.67,57.33,24.11
NIFTY,25/6/1992,859.48,859.48,859.48,859.48,0,867.61,41.73,861.63,867.23,865.68,870.65,870.99,21.71,41.73,58.27,22.51
NIFTY,26/6/1992,855.84,855.84,855.84,855.84,0,859.48,41.3,859.7,865.16,855.05,861.1,867.01,21.4,41.3,58.7,20.62
NIFTY,15/7/1992,816.88,816.88,816.88,816.88,0,855.84,36.86,845.43,856.38,826.39,834.83,849.07,21.75,36.86,63.14,22.46
NIFTY,16/7/1992,792.84,792.84,792.84,792.84,0,816.88,34.4,827.9,844.83,788.45,799.7,821.19,22.43,34.4,65.6,22.61
NIFTY,17/7/1992,786.32,786.32,786.32,786.32,0,792.84,33.74,814.04,834.19,771.11,774.14,792.97,23.15,33.74,66.26,21
NIFTY,20/7/1992,798.13,798.13,798.13,798.13,0,786.32,36.12,808.74,827.63,781.63,773.26,777.62,23.48,36.12,63.88,20.09
NIFTY,21/7/1992,803.35,803.35,803.35,803.35,0,798.13,37.2,806.94,823.22,799.48,787.18,777.49,23.63,37.2,62.8,18.6
NIFTY,22/7/1992,791.12,791.12,791.12,791.12,0,803.35,35.68,801.67,817.38,798.48,793.61,782.37,23.99,35.68,64.32,17.96
NIFTY,23/7/1992,755.21,755.21,755.21,755.21,0,791.12,31.62,786.18,806.08,766.48,774.4,776.02,24.9,31.62,68.38,19.76
NIFTY,27/7/1992,783.59,783.59,783.59,783.59,0,755.21,37.66,785.32,801.99,762.14,766.19,771.39,24.88,37.66,62.34,20.62
NIFTY,28/7/1992,793.18,793.18,793.18,793.18,0,783.59,39.61,787.94,800.39,786.73,777.04,773.33,24.59,39.61,60.39,19.52
NIFTY,29/7/1992,775.44,775.44,775.44,775.44,0,793.18,37.29,783.77,795.85,787.22,782.78,776.05,24.65,37.29,62.71,19.34
NIFTY,30/7/1992,759.9,759.9,759.9,759.9,0,775.44,35.34,775.81,789.32,765.26,771.32,773.04,24.98,35.34,64.66,18.96
NIFTY,31/7/1992,767.94,767.94,767.94,767.94,0,759.9,37.17,773.19,785.43,758.08,761.98,767.57,25.03,37.17,62.83,17.87
NIFTY,3/8/1992,765.72,765.72,765.72,765.72,0,767.94,36.86,770.7,781.85,762.7,760.48,762.67,25.12,36.86,63.14,16.3
NIFTY,4/8/1992,753.56,753.56,753.56,753.56,0,765.72,35.13,764.99,776.7,757.04,756.29,757.49,25.45,35.13,64.87,15.89
NIFTY,5/8/1992,735.25,735.25,735.25,735.25,0,753.56,32.65,755.07,769.17,738.07,742.04,747.84,26.11,32.65,67.35,16.13
NIFTY,6/8/1992,705.86,705.86,705.86,705.86,0,735.25,29.09,738.67,757.66,707.46,715.33,728.23,27.23,29.09,70.91,17.46
NIFTY,7/8/1992,719.79,719.79,719.79,719.79,0,705.86,32.83,732.38,750.77,701.03,702.51,712.52,27.74,32.83,67.17,17.1
